CustomerID,Name,Age,TotalSpend ($),Email
11952,Ashley Lopez MD,30,4181,ashley.lopez.md@example.com
11953,Jessica Delacruz,42,6009,jessica.delacruz@example.com
11954,Sabrina King,33,8029,sabrina.king@example.com
11955,Melissa Hernandez,19,3413,melissa.hernandez@example.com
11956,Kurt Hahn,29,4588,kurt.hahn@example.com
11957,Maria Benton,46,9433,maria.benton@example.com
11958,Kristen Andrews,56,7372,kristen.andrews@example.com
11959,Frank Hill,64,7798,frank.hill@example.com
11960,Phyllis Fischer PhD,46,6670,phyllis.fischer.phd@example.com
11961,Harry Baker,38,8936,harry.baker@example.com
11962,Victoria Hayes,36,2641,victoria.hayes@example.com
11963,Christopher Adams,53,2738,christopher.adams@example.com
11964,Lindsey Adams,49,7093,lindsey.adams@example.com
11965,Connie Thompson DDS,41,1628,connie.thompson.dds@example.com
11966,Larry Osborn,21,7604,larry.osborn@example.com
11967,Diana Terrell,54,9520,diana.terrell@example.com
11968,Cheryl Patterson,39,8489,cheryl.patterson@example.com
11969,Walter Gonzales,41,8837,walter.gonzales@example.com
11970,James Clark,30,1144,james.clark@example.com
11971,Jeffrey Brown,30,2948,jeffrey.brown@example.com
11972,Shannon Shields,64,2958,shannon.shields@example.com
11973,Donald Greene,39,1788,donald.greene@example.com
11974,Frank Keller,63,974,frank.keller@example.com
11975,Cheryl Martin,43,3344,cheryl.martin@example.com
11976,Katelyn Bryant,36,4453,katelyn.bryant@example.com
11977,Steven Garcia,19,5503,steven.garcia@example.com
11978,Megan Short,19,1651,megan.short@example.com
11979,Charles Valdez,57,4818,charles.valdez@example.com
11980,Michael Le,40,9165,michael.le@example.com
11981,James Davies,37,9353,james.davies@example.com
11982,Laura Jones,60,5464,laura.jones@example.com
11983,Molly Shaffer,29,8538,molly.shaffer@example.com
11984,Tyler Vasquez,59,2685,tyler.vasquez@example.com
11985,Russell Clark,23,2400,russell.clark@example.com
11986,Susan Rose,47,3935,susan.rose@example.com
11987,Ronald Wilson,39,8836,ronald.wilson@example.com
11988,Rebecca Ruiz,33,8874,rebecca.ruiz@example.com
11989,Kelly Wallace,45,7868,kelly.wallace@example.com
11990,Richard Mendez,37,3090,richard.mendez@example.com
11991,Lindsey Burgess,34,3774,lindsey.burgess@example.com
11992,Priscilla Castro,59,1792,priscilla.castro@example.com
11993,Angela Sutton,36,9299,angela.sutton@example.com
11994,Kayla Bowman,55,1259,kayla.bowman@example.com
11995,Christopher Garcia,34,5569,christopher.garcia@example.com
11996,Cody Martinez,38,2470,cody.martinez@example.com
11997,David Long,25,6445,david.long@example.com
11998,David Martin,46,5280,david.martin@example.com
11999,Tina Smith,34,8964,tina.smith@example.com
12000,Patrick White,57,3020,patrick.white@example.com
12001,Jessica Reynolds,38,2766,jessica.reynolds@example.com
12002,Shane Scott,58,505,shane.scott@example.com
12003,Bonnie Rogers,30,5887,bonnie.rogers@example.com
12004,Laura Diaz,64,2397,laura.diaz@example.com
12005,Robert Perez,42,8809,robert.perez@example.com
12006,Amanda Schmidt,57,6312,amanda.schmidt@example.com
12007,Jerry Sheppard,43,514,jerry.sheppard@example.com
12008,Dawn Walters,56,3741,dawn.walters@example.com
12009,Jessica Torres,49,5188,jessica.torres@example.com
12010,Christopher Gonzales,43,2658,christopher.gonzales@example.com
12011,Christine Wade,38,2351,christine.wade@example.com
12012,Michael Brown,43,3489,michael.brown@example.com
12013,Jacqueline Baird,44,5562,jacqueline.baird@example.com
12014,Mr. David Mooney,41,8592,mr..david.mooney@example.com
12015,Fernando Lara,23,6800,fernando.lara@example.com
12016,Tyler Johnson,55,1972,tyler.johnson@example.com
12017,Teresa Shaw,35,4160,teresa.shaw@example.com
12018,Juan Guerra MD,30,3628,juan.guerra.md@example.com
12019,Craig Johnson,54,7537,craig.johnson@example.com
12020,Kimberly Ellis,25,1304,kimberly.ellis@example.com
12021,Kelly Chan,34,1204,kelly.chan@example.com
12022,Daniel Davis,39,9165,daniel.davis@example.com
12023,Daniel Gomez,47,6082,daniel.gomez@example.com
12024,Angel Hebert,32,3484,angel.hebert@example.com
12025,Rick Donovan,37,9131,rick.donovan@example.com
12026,Melissa Thomas,28,3918,melissa.thomas@example.com
12027,Robert Clark,41,9767,robert.clark@example.com
12028,Devin Riggs,41,999,devin.riggs@example.com
12029,Kelly Long,45,1472,kelly.long@example.com
12030,Maria Brown,35,1876,maria.brown@example.com
12031,Maria Ross,57,3820,maria.ross@example.com
12032,Kevin Thomas,43,9109,kevin.thomas@example.com
12033,Jesse Warner,39,4427,jesse.warner@example.com
12034,Bethany Richards,30,1796,bethany.richards@example.com
12035,Bethany Mathews,58,3942,bethany.mathews@example.com
12036,Jennifer Moss,47,1065,jennifer.moss@example.com
12037,Mary Martinez,51,1796,mary.martinez@example.com
12038,Kimberly Fernandez,53,1496,kimberly.fernandez@example.com
12039,Samantha Barnett,47,2760,samantha.barnett@example.com
12040,Jesus Hartman,20,9664,jesus.hartman@example.com
12041,Christopher Benitez,20,1711,christopher.benitez@example.com
12042,Marvin Chang,25,9595,marvin.chang@example.com
12043,Kevin Wiggins,41,6000,kevin.wiggins@example.com
12044,Jennifer Rodriguez,41,2311,jennifer.rodriguez@example.com
12045,Jennifer Parks,47,1092,jennifer.parks@example.com
12046,Glenn Mcmillan,21,4234,glenn.mcmillan@example.com
12047,Kelli Flores,47,2702,kelli.flores@example.com
12048,Frances Scott,35,3837,frances.scott@example.com
12049,Dominic Anderson,48,9687,dominic.anderson@example.com
12050,Matthew Meyer,54,7216,matthew.meyer@example.com
12051,Duane Nelson,64,8073,duane.nelson@example.com
12052,Leslie Bell,62,8969,leslie.bell@example.com
12053,Meghan Cameron,22,6879,meghan.cameron@example.com
12054,Peter Espinoza,42,7455,peter.espinoza@example.com
12055,David Jensen,52,2156,david.jensen@example.com
12056,Ms. Heather Parsons DVM,57,5636,ms..heather.parsons.dvm@example.com
12057,Thomas Ross,33,3342,thomas.ross@example.com
12058,Vanessa Evans,40,7107,vanessa.evans@example.com
12059,Donald Roberts,40,7119,donald.roberts@example.com
12060,Ashley Ruiz,52,8737,ashley.ruiz@example.com
12061,Walter Wagner DDS,33,9453,walter.wagner.dds@example.com
12062,Eileen Robles,53,925,eileen.robles@example.com
12063,Megan Miller,60,4822,megan.miller@example.com
12064,Jenna Adams,50,3883,jenna.adams@example.com
12065,Anthony Richard,52,3463,anthony.richard@example.com
12066,Julie Palmer,44,3044,julie.palmer@example.com
12067,John Hawkins,35,3052,john.hawkins@example.com
12068,Jerry Dixon,53,2459,jerry.dixon@example.com
12069,Jacob Cline,47,7880,jacob.cline@example.com
12070,Michelle Green,56,3104,michelle.green@example.com
12071,Lisa Lozano,64,3681,lisa.lozano@example.com
12072,Sara Carter PhD,47,5764,sara.carter.phd@example.com
12073,Shelly Lewis,27,5204,shelly.lewis@example.com
12074,Jeffrey Fowler,33,9998,jeffrey.fowler@example.com
12075,Jay Russell,37,5038,jay.russell@example.com
12076,Elizabeth Mcintyre,42,9454,elizabeth.mcintyre@example.com
12077,Amber Johnson,63,6724,amber.johnson@example.com
12078,Meghan Wilson,41,755,meghan.wilson@example.com
12079,Cynthia Austin,59,8235,cynthia.austin@example.com
12080,Frank Holloway,60,5352,frank.holloway@example.com
12081,Troy Myers,26,4511,troy.myers@example.com
12082,Alyssa Rodriguez,40,6037,alyssa.rodriguez@example.com
12083,Brittany Ware,49,8735,brittany.ware@example.com
12084,Robert Dickerson,35,685,robert.dickerson@example.com
12085,Gabriel Romero,59,3255,gabriel.romero@example.com
12086,James Campbell,50,2821,james.campbell@example.com
12087,Matthew Marks,41,7192,matthew.marks@example.com
12088,Benjamin Humphrey,38,6119,benjamin.humphrey@example.com
12089,Elizabeth Dennis,29,4761,elizabeth.dennis@example.com
12090,Anthony Kelley,55,4102,anthony.kelley@example.com
12091,Michael Hernandez,28,6097,michael.hernandez@example.com
12092,Brendan Tucker,54,1434,brendan.tucker@example.com
12093,Aaron Lee,18,8719,aaron.lee@example.com
12094,Taylor Franco MD,52,8356,taylor.franco.md@example.com
12095,Michael Jackson,31,5181,michael.jackson@example.com
12096,Nicholas Gonzales,47,4142,nicholas.gonzales@example.com
12097,Danielle Cross,64,5179,danielle.cross@example.com
12098,Robert Newman,32,4551,robert.newman@example.com
12099,Larry Shields,30,6427,larry.shields@example.com
12100,Jonathan Michael,63,6282,jonathan.michael@example.com
12101,Lynn Phillips,34,8480,lynn.phillips@example.com
12102,Frederick Nichols,64,4110,frederick.nichols@example.com
12103,Mary Ware,50,9890,mary.ware@example.com
12104,Sandra Rhodes,34,823,sandra.rhodes@example.com
12105,David Davis,46,5330,david.davis@example.com
12106,Michelle Hunt,35,7259,michelle.hunt@example.com
12107,Joseph Gentry,38,6993,joseph.gentry@example.com
12108,Steven Gregory Jr.,41,8170,steven.gregory.jr.@example.com
12109,Amy Rogers,33,3983,amy.rogers@example.com
12110,Michelle Howard,23,6016,michelle.howard@example.com
12111,Logan Cantrell,30,4903,logan.cantrell@example.com
12112,Anthony Allison,44,3104,anthony.allison@example.com
12113,Matthew Noble,51,6049,matthew.noble@example.com
12114,Catherine Gonzales DDS,25,8799,catherine.gonzales.dds@example.com
12115,Miranda Rocha,46,7064,miranda.rocha@example.com
12116,Adam Cook,28,9427,adam.cook@example.com
12117,Jamie Sheppard,31,3958,jamie.sheppard@example.com
12118,Jeffrey Johnson,39,7179,jeffrey.johnson@example.com
12119,Tammy Hill,33,8928,tammy.hill@example.com
12120,Peter Petty,23,4120,peter.petty@example.com
12121,Jessica Cox,44,7100,jessica.cox@example.com
12122,Rebecca Reed,27,6087,rebecca.reed@example.com
12123,Patricia Estrada,30,7392,patricia.estrada@example.com
12124,Tiffany Bailey,56,8615,tiffany.bailey@example.com
12125,Jeffrey Thompson,24,7552,jeffrey.thompson@example.com
12126,Michael Brooks,45,3755,michael.brooks@example.com
12127,Joseph White,44,9954,joseph.white@example.com
12128,Maria Richardson,34,9152,maria.richardson@example.com
12129,Mark Rodriguez,20,2433,mark.rodriguez@example.com
12130,Caitlin Cooper,53,8737,caitlin.cooper@example.com
12131,Amy Meyer,43,2012,amy.meyer@example.com
12132,Ronald Burns,54,549,ronald.burns@example.com
12133,Angela Hogan,59,4844,angela.hogan@example.com
12134,Pamela Gonzalez,30,5421,pamela.gonzalez@example.com
12135,Betty Rivera,22,8586,betty.rivera@example.com
12136,Joseph Whitehead,35,6948,joseph.whitehead@example.com
12137,Dominic Gonzalez,33,6903,dominic.gonzalez@example.com
12138,Stephanie Mccall,58,8520,stephanie.mccall@example.com
12139,Christopher Murphy,19,3135,christopher.murphy@example.com
12140,Alexis Martin,39,4346,alexis.martin@example.com
12141,Joshua Howard,25,8302,joshua.howard@example.com
12142,Sarah Snyder,44,1949,sarah.snyder@example.com
12143,Jacob Curtis,46,7471,jacob.curtis@example.com
12144,Bridget Fisher,39,3556,bridget.fisher@example.com
12145,Steven Garrison,28,6455,steven.garrison@example.com
12146,Heather Fuller,31,7479,heather.fuller@example.com
12147,Robert Vargas,64,5682,robert.vargas@example.com
12148,Joe Fitzgerald,37,5074,joe.fitzgerald@example.com
12149,Tyler Brown Jr.,64,9350,tyler.brown.jr.@example.com
12150,Jose Schwartz,47,7377,jose.schwartz@example.com
12151,Hunter Hill,35,705,hunter.hill@example.com
12152,Billy Smith,57,2016,billy.smith@example.com
12153,Joel Hill,61,4339,joel.hill@example.com
12154,Melinda Edwards,64,8200,melinda.edwards@example.com
12155,Laura Lawrence,29,4152,laura.lawrence@example.com
12156,Andrew Robinson DDS,48,4687,andrew.robinson.dds@example.com
12157,Russell Morgan,30,8459,russell.morgan@example.com
12158,Carolyn Sutton,30,639,carolyn.sutton@example.com
12159,Brian Lester PhD,50,821,brian.lester.phd@example.com
12160,Susan Young,18,6182,susan.young@example.com
12161,Daniel Jones,43,6995,daniel.jones@example.com
12162,Lance Shepherd,59,5830,lance.shepherd@example.com
12163,Tina Pope,56,2278,tina.pope@example.com
12164,Ryan Mercer,29,6355,ryan.mercer@example.com
12165,Amy Ellis,48,7917,amy.ellis@example.com
12166,Denise Crawford,59,2749,denise.crawford@example.com
12167,Elizabeth Moore,64,9226,elizabeth.moore@example.com
12168,Kenneth Roy,19,5304,kenneth.roy@example.com
12169,Heather Wu,21,7589,heather.wu@example.com
12170,Yolanda Padilla,53,6761,yolanda.padilla@example.com
12171,Valerie Bennett,21,1537,valerie.bennett@example.com
12172,John Lewis,41,5809,john.lewis@example.com
12173,Charles Young,34,1868,charles.young@example.com
12174,Isabella Rodgers,57,7568,isabella.rodgers@example.com
12175,Michael Sullivan,48,7689,michael.sullivan@example.com
12176,Kristina Cuevas,24,4399,kristina.cuevas@example.com
12177,Michael Torres,41,7149,michael.torres@example.com
12178,Andrew Larson,63,3506,andrew.larson@example.com
12179,Kelly Torres,40,5493,kelly.torres@example.com
12180,Kendra Johnson,38,3636,kendra.johnson@example.com
12181,Denise Clark,44,9293,denise.clark@example.com
12182,Erica Davis,34,9973,erica.davis@example.com
12183,Stacy Wilson,43,853,stacy.wilson@example.com
12184,Michael Melton,21,6432,michael.melton@example.com
12185,Calvin Thomas,47,2069,calvin.thomas@example.com
12186,Janice Chavez,63,2915,janice.chavez@example.com
12187,Adam Hampton,54,1097,adam.hampton@example.com
12188,Jared Hernandez,30,7181,jared.hernandez@example.com
12189,Kelly Cervantes,62,4675,kelly.cervantes@example.com
12190,Danielle Cooke,36,9244,danielle.cooke@example.com
12191,Tracy Myers,55,1935,tracy.myers@example.com
12192,Dr. Anna Miller,38,2755,dr..anna.miller@example.com
12193,Jeremiah Vaughan,43,5108,jeremiah.vaughan@example.com
12194,Desiree Bell,53,2170,desiree.bell@example.com
12195,Tyler Ayala,63,5878,tyler.ayala@example.com
12196,Mark Goodman,33,8895,mark.goodman@example.com
12197,Christopher Nelson,46,5584,christopher.nelson@example.com
12198,Sean Walker,53,3262,sean.walker@example.com
12199,Mr. Nicholas Hernandez,39,5591,mr..nicholas.hernandez@example.com
12200,Pam Mcgee,46,9624,pam.mcgee@example.com
12201,Jacob Holmes,31,7726,jacob.holmes@example.com
12202,Mrs. Lisa Rosales,31,3615,mrs..lisa.rosales@example.com
12203,Lindsey Case,32,2283,lindsey.case@example.com
12204,Marilyn Huynh,37,8763,marilyn.huynh@example.com
12205,Angela Garcia,52,4333,angela.garcia@example.com
12206,Anita Stephenson,41,3154,anita.stephenson@example.com
12207,Kimberly Palmer,64,9290,kimberly.palmer@example.com
12208,Jeffery Wood,63,5951,jeffery.wood@example.com
12209,Jason Welch,28,9639,jason.welch@example.com
12210,Michele Baird,34,6037,michele.baird@example.com
12211,John Harris Jr.,24,1567,john.harris.jr.@example.com
12212,Kristina Brown,64,1740,kristina.brown@example.com
12213,Kevin Lang,43,1458,kevin.lang@example.com
12214,Ashley Galvan,46,7171,ashley.galvan@example.com
12215,Ebony Phillips,25,6320,ebony.phillips@example.com
12216,Jason Leonard,33,5533,jason.leonard@example.com
12217,Theresa Swanson,57,2070,theresa.swanson@example.com
12218,Linda Walker,55,7943,linda.walker@example.com
12219,Jeffrey Skinner,24,8502,jeffrey.skinner@example.com
12220,Justin Green,33,8314,justin.green@example.com
12221,Jennifer Maldonado,50,4041,jennifer.maldonado@example.com
12222,Robert Flores,63,4227,robert.flores@example.com
12223,Mark Koch,55,5470,mark.koch@example.com
12224,Timothy Richardson,61,1314,timothy.richardson@example.com
12225,John Cobb,36,3723,john.cobb@example.com
12226,Bryan Jordan,41,9477,bryan.jordan@example.com
12227,Tracy Blair,26,3207,tracy.blair@example.com
12228,Steven Moore,21,8956,steven.moore@example.com
12229,Brandon Jordan,48,1152,brandon.jordan@example.com
12230,Rachel Pittman,25,3213,rachel.pittman@example.com
12231,Cindy Koch,28,8340,cindy.koch@example.com
12232,Gina Arnold,39,870,gina.arnold@example.com
12233,Michael Washington,40,1131,michael.washington@example.com
12234,Jacob Holmes,28,6214,jacob.holmes@example.com
12235,Lonnie Griffith,50,908,lonnie.griffith@example.com
12236,Sherri Ortiz,42,6076,sherri.ortiz@example.com
12237,Terri Roberts,64,2132,terri.roberts@example.com
12238,Nicole Buckley,27,3341,nicole.buckley@example.com
12239,Michelle Lynch,44,3075,michelle.lynch@example.com
12240,Sophia Taylor,52,1004,sophia.taylor@example.com
12241,Shawn Robinson,54,6514,shawn.robinson@example.com
12242,Dalton Anderson,22,5605,dalton.anderson@example.com
12243,Jeffery Smith,48,3165,jeffery.smith@example.com
12244,Dr. Daniel Andrews,21,4807,dr..daniel.andrews@example.com
12245,Jennifer Kelly,50,7938,jennifer.kelly@example.com
12246,Wayne Graham,63,6480,wayne.graham@example.com
12247,Brian Thornton,45,9519,brian.thornton@example.com
12248,Amy Riley,26,3144,amy.riley@example.com
12249,Kelly Higgins,21,9187,kelly.higgins@example.com
12250,Ricardo Pineda,45,8654,ricardo.pineda@example.com
12251,Heather Nunez,54,1267,heather.nunez@example.com
12252,Steven Wood,39,8383,steven.wood@example.com
12253,Clinton Freeman,19,6522,clinton.freeman@example.com
12254,Alicia Jimenez,62,5327,alicia.jimenez@example.com
12255,David Grant,19,6191,david.grant@example.com
12256,Billy Miller,24,4292,billy.miller@example.com
12257,Sabrina Hernandez,32,3980,sabrina.hernandez@example.com
12258,Donna Dixon,43,2147,donna.dixon@example.com
12259,Matthew Dominguez,33,7275,matthew.dominguez@example.com
12260,Kelly Oconnor,21,752,kelly.oconnor@example.com
12261,Andrew Davis,42,7018,andrew.davis@example.com
